,Statistic Label,Month,Meteorological Weather Station,UNIT,VALUE,New_Date
20981,Average Minimum Temperature,2009M07,Mullingar,Degrees C,11.2,2009-07
20982,Average Minimum Temperature,2009M07,Roches Point,Degrees C,12.5,2009-07
20983,Average Minimum Temperature,2009M07,Rosslare,Degrees C,,2009-07
20984,Average Minimum Temperature,2009M07,Shannon Airport,Degrees C,12.7,2009-07
20985,Average Minimum Temperature,2009M08,Belmullet,Degrees C,12.6,2009-08
20986,Average Minimum Temperature,2009M08,Birr,Degrees C,12.1,2009-08
20987,Average Minimum Temperature,2009M08,Valentia Observatory,Degrees C,12.8,2009-08
20988,Average Minimum Temperature,2009M08,Casement,Degrees C,12.2,2009-08
20989,Average Minimum Temperature,2009M08,Claremorris,Degrees C,,2009-08
20990,Average Minimum Temperature,2009M08,Clones,Degrees C,,2009-08
20991,Average Minimum Temperature,2009M08,Cork Airport,Degrees C,11.4,2009-08
20992,Average Minimum Temperature,2009M08,Dublin Airport,Degrees C,12.0,2009-08
20993,Average Minimum Temperature,2009M08,Galway,Degrees C,12.5,2009-08
20994,Average Minimum Temperature,2009M08,Kilkenny,Degrees C,,2009-08
20995,Average Minimum Temperature,2009M08,Malin Head,Degrees C,12.5,2009-08
20996,Average Minimum Temperature,2009M08,Mullingar,Degrees C,11.3,2009-08
20997,Average Minimum Temperature,2009M08,Roches Point,Degrees C,12.8,2009-08
20998,Average Minimum Temperature,2009M08,Rosslare,Degrees C,,2009-08
20999,Average Minimum Temperature,2009M08,Shannon Airport,Degrees C,13.1,2009-08
21000,Average Minimum Temperature,2009M09,Belmullet,Degrees C,11.3,2009-09
21001,Average Minimum Temperature,2009M09,Birr,Degrees C,8.9,2009-09
21002,Average Minimum Temperature,2009M09,Valentia Observatory,Degrees C,11.0,2009-09
21003,Average Minimum Temperature,2009M09,Casement,Degrees C,9.4,2009-09
21004,Average Minimum Temperature,2009M09,Claremorris,Degrees C,,2009-09
21005,Average Minimum Temperature,2009M09,Clones,Degrees C,,2009-09
21006,Average Minimum Temperature,2009M09,Cork Airport,Degrees C,9.7,2009-09
21007,Average Minimum Temperature,2009M09,Dublin Airport,Degrees C,8.9,2009-09
21008,Average Minimum Temperature,2009M09,Galway,Degrees C,9.8,2009-09
21009,Average Minimum Temperature,2009M09,Kilkenny,Degrees C,,2009-09
21010,Average Minimum Temperature,2009M09,Malin Head,Degrees C,11.2,2009-09
21011,Average Minimum Temperature,2009M09,Mullingar,Degrees C,8.7,2009-09
21012,Average Minimum Temperature,2009M09,Roches Point,Degrees C,10.9,2009-09
21013,Average Minimum Temperature,2009M09,Rosslare,Degrees C,,2009-09
21014,Average Minimum Temperature,2009M09,Shannon Airport,Degrees C,10.7,2009-09
21015,Average Minimum Temperature,2009M10,Belmullet,Degrees C,9.7,2009-10
21016,Average Minimum Temperature,2009M10,Birr,Degrees C,,2009-10
21017,Average Minimum Temperature,2009M10,Valentia Observatory,Degrees C,10.9,2009-10
21018,Average Minimum Temperature,2009M10,Casement,Degrees C,8.5,2009-10
21019,Average Minimum Temperature,2009M10,Claremorris,Degrees C,,2009-10
21020,Average Minimum Temperature,2009M10,Clones,Degrees C,,2009-10
21021,Average Minimum Temperature,2009M10,Cork Airport,Degrees C,9.3,2009-10
21022,Average Minimum Temperature,2009M10,Dublin Airport,Degrees C,7.9,2009-10
21023,Average Minimum Temperature,2009M10,Galway,Degrees C,7.4,2009-10
21024,Average Minimum Temperature,2009M10,Kilkenny,Degrees C,,2009-10
21025,Average Minimum Temperature,2009M10,Malin Head,Degrees C,10.1,2009-10
21026,Average Minimum Temperature,2009M10,Mullingar,Degrees C,8.0,2009-10
21027,Average Minimum Temperature,2009M10,Roches Point,Degrees C,10.7,2009-10
21028,Average Minimum Temperature,2009M10,Rosslare,Degrees C,,2009-10
21029,Average Minimum Temperature,2009M10,Shannon Airport,Degrees C,9.6,2009-10
21030,Average Minimum Temperature,2009M11,Belmullet,Degrees C,6.3,2009-11
21031,Average Minimum Temperature,2009M11,Birr,Degrees C,,2009-11
21032,Average Minimum Temperature,2009M11,Valentia Observatory,Degrees C,7.4,2009-11
21033,Average Minimum Temperature,2009M11,Casement,Degrees C,4.7,2009-11
21034,Average Minimum Temperature,2009M11,Claremorris,Degrees C,,2009-11
21035,Average Minimum Temperature,2009M11,Clones,Degrees C,,2009-11
21036,Average Minimum Temperature,2009M11,Cork Airport,Degrees C,4.8,2009-11
21037,Average Minimum Temperature,2009M11,Dublin Airport,Degrees C,4.6,2009-11
21038,Average Minimum Temperature,2009M11,Galway,Degrees C,4.5,2009-11
21039,Average Minimum Temperature,2009M11,Kilkenny,Degrees C,,2009-11
21040,Average Minimum Temperature,2009M11,Malin Head,Degrees C,6.0,2009-11
21041,Average Minimum Temperature,2009M11,Mullingar,Degrees C,3.8,2009-11
21042,Average Minimum Temperature,2009M11,Roches Point,Degrees C,6.7,2009-11
21043,Average Minimum Temperature,2009M11,Rosslare,Degrees C,,2009-11
21044,Average Minimum Temperature,2009M11,Shannon Airport,Degrees C,5.9,2009-11
21045,Average Minimum Temperature,2009M12,Belmullet,Degrees C,2.4,2009-12
21046,Average Minimum Temperature,2009M12,Birr,Degrees C,,2009-12
21047,Average Minimum Temperature,2009M12,Valentia Observatory,Degrees C,3.2,2009-12
21048,Average Minimum Temperature,2009M12,Casement,Degrees C,0.1,2009-12
21049,Average Minimum Temperature,2009M12,Claremorris,Degrees C,,2009-12
21050,Average Minimum Temperature,2009M12,Clones,Degrees C,,2009-12
21051,Average Minimum Temperature,2009M12,Cork Airport,Degrees C,1.4,2009-12
21052,Average Minimum Temperature,2009M12,Dublin Airport,Degrees C,0.4,2009-12
21053,Average Minimum Temperature,2009M12,Galway,Degrees C,-0.7,2009-12
21054,Average Minimum Temperature,2009M12,Kilkenny,Degrees C,,2009-12
21055,Average Minimum Temperature,2009M12,Malin Head,Degrees C,2.9,2009-12
21056,Average Minimum Temperature,2009M12,Mullingar,Degrees C,-1.1,2009-12
21057,Average Minimum Temperature,2009M12,Roches Point,Degrees C,3.1,2009-12
21058,Average Minimum Temperature,2009M12,Rosslare,Degrees C,,2009-12
21059,Average Minimum Temperature,2009M12,Shannon Airport,Degrees C,0.5,2009-12
21060,Average Minimum Temperature,2010M01,Belmullet,Degrees C,1.3,2010-01
21061,Average Minimum Temperature,2010M01,Birr,Degrees C,,2010-01
21062,Average Minimum Temperature,2010M01,Valentia Observatory,Degrees C,1.3,2010-01
21063,Average Minimum Temperature,2010M01,Casement,Degrees C,-1.7,2010-01
21064,Average Minimum Temperature,2010M01,Claremorris,Degrees C,,2010-01
21065,Average Minimum Temperature,2010M01,Clones,Degrees C,,2010-01
21066,Average Minimum Temperature,2010M01,Cork Airport,Degrees C,-0.2,2010-01
21067,Average Minimum Temperature,2010M01,Dublin Airport,Degrees C,-1.2,2010-01
21068,Average Minimum Temperature,2010M01,Galway,Degrees C,-1.9,2010-01
21069,Average Minimum Temperature,2010M01,Kilkenny,Degrees C,,2010-01
21070,Average Minimum Temperature,2010M01,Malin Head,Degrees C,2.2,2010-01
21071,Average Minimum Temperature,2010M01,Mullingar,Degrees C,-1.9,2010-01
21072,Average Minimum Temperature,2010M01,Roches Point,Degrees C,1.2,2010-01
21073,Average Minimum Temperature,2010M01,Rosslare,Degrees C,,2010-01
21074,Average Minimum Temperature,2010M01,Shannon Airport,Degrees C,-1.5,2010-01
21075,Average Minimum Temperature,2010M02,Belmullet,Degrees C,0.6,2010-02
21076,Average Minimum Temperature,2010M02,Birr,Degrees C,,2010-02
21077,Average Minimum Temperature,2010M02,Valentia Observatory,Degrees C,1.0,2010-02
21078,Average Minimum Temperature,2010M02,Casement,Degrees C,-1.0,2010-02
21079,Average Minimum Temperature,2010M02,Claremorris,Degrees C,,2010-02
21080,Average Minimum Temperature,2010M02,Clones,Degrees C,,2010-02
21081,Average Minimum Temperature,2010M02,Cork Airport,Degrees C,0.2,2010-02
21082,Average Minimum Temperature,2010M02,Dublin Airport,Degrees C,-1.1,2010-02
21083,Average Minimum Temperature,2010M02,Galway,Degrees C,-2.3,2010-02
21084,Average Minimum Temperature,2010M02,Kilkenny,Degrees C,,2010-02
21085,Average Minimum Temperature,2010M02,Malin Head,Degrees C,1.8,2010-02
21086,Average Minimum Temperature,2010M02,Mullingar,Degrees C,-1.4,2010-02
21087,Average Minimum Temperature,2010M02,Roches Point,Degrees C,1.7,2010-02
21088,Average Minimum Temperature,2010M02,Rosslare,Degrees C,,2010-02
21089,Average Minimum Temperature,2010M02,Shannon Airport,Degrees C,-0.8,2010-02
21090,Average Minimum Temperature,2010M03,Belmullet,Degrees C,3.0,2010-03
21091,Average Minimum Temperature,2010M03,Birr,Degrees C,,2010-03
21092,Average Minimum Temperature,2010M03,Valentia Observatory,Degrees C,3.9,2010-03
21093,Average Minimum Temperature,2010M03,Casement,Degrees C,1.3,2010-03
21094,Average Minimum Temperature,2010M03,Claremorris,Degrees C,,2010-03
21095,Average Minimum Temperature,2010M03,Clones,Degrees C,,2010-03
21096,Average Minimum Temperature,2010M03,Cork Airport,Degrees C,2.8,2010-03
21097,Average Minimum Temperature,2010M03,Dublin Airport,Degrees C,0.8,2010-03
21098,Average Minimum Temperature,2010M03,Galway,Degrees C,0.9,2010-03
21099,Average Minimum Temperature,2010M03,Kilkenny,Degrees C,,2010-03
21100,Average Minimum Temperature,2010M03,Malin Head,Degrees C,3.9,2010-03
21101,Average Minimum Temperature,2010M03,Mullingar,Degrees C,0.8,2010-03
21102,Average Minimum Temperature,2010M03,Roches Point,Degrees C,3.7,2010-03
21103,Average Minimum Temperature,2010M03,Rosslare,Degrees C,,2010-03
21104,Average Minimum Temperature,2010M03,Shannon Airport,Degrees C,2.1,2010-03
21105,Average Minimum Temperature,2010M04,Belmullet,Degrees C,6.1,2010-04
21106,Average Minimum Temperature,2010M04,Birr,Degrees C,,2010-04
21107,Average Minimum Temperature,2010M04,Valentia Observatory,Degrees C,6.4,2010-04
21108,Average Minimum Temperature,2010M04,Casement,Degrees C,3.6,2010-04
21109,Average Minimum Temperature,2010M04,Claremorris,Degrees C,,2010-04
21110,Average Minimum Temperature,2010M04,Clones,Degrees C,,2010-04
21111,Average Minimum Temperature,2010M04,Cork Airport,Degrees C,4.7,2010-04
21112,Average Minimum Temperature,2010M04,Dublin Airport,Degrees C,2.8,2010-04
21113,Average Minimum Temperature,2010M04,Galway,Degrees C,4.1,2010-04
21114,Average Minimum Temperature,2010M04,Kilkenny,Degrees C,,2010-04
21115,Average Minimum Temperature,2010M04,Malin Head,Degrees C,6.3,2010-04
21116,Average Minimum Temperature,2010M04,Mullingar,Degrees C,3.6,2010-04
21117,Average Minimum Temperature,2010M04,Roches Point,Degrees C,6.0,2010-04
21118,Average Minimum Temperature,2010M04,Rosslare,Degrees C,,2010-04
21119,Average Minimum Temperature,2010M04,Shannon Airport,Degrees C,5.2,2010-04
21120,Average Minimum Temperature,2010M05,Belmullet,Degrees C,8.0,2010-05
21121,Average Minimum Temperature,2010M05,Birr,Degrees C,,2010-05
21122,Average Minimum Temperature,2010M05,Valentia Observatory,Degrees C,8.4,2010-05
21123,Average Minimum Temperature,2010M05,Casement,Degrees C,5.4,2010-05
21124,Average Minimum Temperature,2010M05,Claremorris,Degrees C,,2010-05
21125,Average Minimum Temperature,2010M05,Clones,Degrees C,,2010-05
21126,Average Minimum Temperature,2010M05,Cork Airport,Degrees C,7.0,2010-05
21127,Average Minimum Temperature,2010M05,Dublin Airport,Degrees C,5.1,2010-05
21128,Average Minimum Temperature,2010M05,Galway,Degrees C,5.8,2010-05
21129,Average Minimum Temperature,2010M05,Kilkenny,Degrees C,,2010-05
21130,Average Minimum Temperature,2010M05,Malin Head,Degrees C,8.1,2010-05
21131,Average Minimum Temperature,2010M05,Mullingar,Degrees C,5.6,2010-05
21132,Average Minimum Temperature,2010M05,Roches Point,Degrees C,7.9,2010-05
21133,Average Minimum Temperature,2010M05,Rosslare,Degrees C,,2010-05
21134,Average Minimum Temperature,2010M05,Shannon Airport,Degrees C,7.3,2010-05
21135,Average Minimum Temperature,2010M06,Belmullet,Degrees C,11.5,2010-06
21136,Average Minimum Temperature,2010M06,Birr,Degrees C,,2010-06
21137,Average Minimum Temperature,2010M06,Valentia Observatory,Degrees C,11.9,2010-06
21138,Average Minimum Temperature,2010M06,Casement,Degrees C,10.3,2010-06
21139,Average Minimum Temperature,2010M06,Claremorris,Degrees C,,2010-06
21140,Average Minimum Temperature,2010M06,Clones,Degrees C,,2010-06
21141,Average Minimum Temperature,2010M06,Cork Airport,Degrees C,10.9,2010-06
21142,Average Minimum Temperature,2010M06,Dublin Airport,Degrees C,9.5,2010-06
21143,Average Minimum Temperature,2010M06,Galway,Degrees C,9.8,2010-06
21144,Average Minimum Temperature,2010M06,Kilkenny,Degrees C,,2010-06
21145,Average Minimum Temperature,2010M06,Malin Head,Degrees C,11.4,2010-06
21146,Average Minimum Temperature,2010M06,Mullingar,Degrees C,10.2,2010-06
21147,Average Minimum Temperature,2010M06,Roches Point,Degrees C,12.3,2010-06
21148,Average Minimum Temperature,2010M06,Rosslare,Degrees C,,2010-06
21149,Average Minimum Temperature,2010M06,Shannon Airport,Degrees C,11.5,2010-06
21150,Average Minimum Temperature,2010M07,Belmullet,Degrees C,12.8,2010-07
21151,Average Minimum Temperature,2010M07,Birr,Degrees C,,2010-07
21152,Average Minimum Temperature,2010M07,Valentia Observatory,Degrees C,13.2,2010-07
21153,Average Minimum Temperature,2010M07,Casement,Degrees C,12.5,2010-07
21154,Average Minimum Temperature,2010M07,Claremorris,Degrees C,,2010-07
21155,Average Minimum Temperature,2010M07,Clones,Degrees C,,2010-07
21156,Average Minimum Temperature,2010M07,Cork Airport,Degrees C,11.8,2010-07
21157,Average Minimum Temperature,2010M07,Dublin Airport,Degrees C,12.4,2010-07
21158,Average Minimum Temperature,2010M07,Galway,Degrees C,11.1,2010-07
21159,Average Minimum Temperature,2010M07,Kilkenny,Degrees C,,2010-07
21160,Average Minimum Temperature,2010M07,Malin Head,Degrees C,12.6,2010-07
21161,Average Minimum Temperature,2010M07,Mullingar,Degrees C,11.8,2010-07
21162,Average Minimum Temperature,2010M07,Roches Point,Degrees C,12.8,2010-07
21163,Average Minimum Temperature,2010M07,Rosslare,Degrees C,,2010-07
21164,Average Minimum Temperature,2010M07,Shannon Airport,Degrees C,13.4,2010-07
21165,Average Minimum Temperature,2010M08,Belmullet,Degrees C,11.6,2010-08
21166,Average Minimum Temperature,2010M08,Birr,Degrees C,,2010-08
21167,Average Minimum Temperature,2010M08,Valentia Observatory,Degrees C,12.3,2010-08
21168,Average Minimum Temperature,2010M08,Casement,Degrees C,10.3,2010-08
21169,Average Minimum Temperature,2010M08,Claremorris,Degrees C,,2010-08
21170,Average Minimum Temperature,2010M08,Clones,Degrees C,,2010-08
21171,Average Minimum Temperature,2010M08,Cork Airport,Degrees C,10.9,2010-08
21172,Average Minimum Temperature,2010M08,Dublin Airport,Degrees C,10.2,2010-08
21173,Average Minimum Temperature,2010M08,Galway,Degrees C,9.0,2010-08
21174,Average Minimum Temperature,2010M08,Kilkenny,Degrees C,,2010-08
21175,Average Minimum Temperature,2010M08,Malin Head,Degrees C,12.1,2010-08
21176,Average Minimum Temperature,2010M08,Mullingar,Degrees C,9.9,2010-08
21177,Average Minimum Temperature,2010M08,Roches Point,Degrees C,12.2,2010-08
21178,Average Minimum Temperature,2010M08,Rosslare,Degrees C,,2010-08
21179,Average Minimum Temperature,2010M08,Shannon Airport,Degrees C,11.8,2010-08
21180,Average Minimum Temperature,2010M09,Belmullet,Degrees C,11.7,2010-09
21181,Average Minimum Temperature,2010M09,Birr,Degrees C,,2010-09
21182,Average Minimum Temperature,2010M09,Valentia Observatory,Degrees C,12.7,2010-09
21183,Average Minimum Temperature,2010M09,Casement,Degrees C,10.0,2010-09
21184,Average Minimum Temperature,2010M09,Claremorris,Degrees C,,2010-09
21185,Average Minimum Temperature,2010M09,Clones,Degrees C,,2010-09
21186,Average Minimum Temperature,2010M09,Cork Airport,Degrees C,10.8,2010-09
21187,Average Minimum Temperature,2010M09,Dublin Airport,Degrees C,9.6,2010-09
21188,Average Minimum Temperature,2010M09,Galway,Degrees C,9.2,2010-09
21189,Average Minimum Temperature,2010M09,Kilkenny,Degrees C,,2010-09
21190,Average Minimum Temperature,2010M09,Malin Head,Degrees C,11.7,2010-09
21191,Average Minimum Temperature,2010M09,Mullingar,Degrees C,9.6,2010-09
21192,Average Minimum Temperature,2010M09,Roches Point,Degrees C,12.0,2010-09
21193,Average Minimum Temperature,2010M09,Rosslare,Degrees C,,2010-09
21194,Average Minimum Temperature,2010M09,Shannon Airport,Degrees C,11.5,2010-09
21195,Average Minimum Temperature,2010M10,Belmullet,Degrees C,8.7,2010-10
21196,Average Minimum Temperature,2010M10,Birr,Degrees C,,2010-10
21197,Average Minimum Temperature,2010M10,Valentia Observatory,Degrees C,8.8,2010-10
21198,Average Minimum Temperature,2010M10,Casement,Degrees C,6.9,2010-10
21199,Average Minimum Temperature,2010M10,Claremorris,Degrees C,,2010-10
21200,Average Minimum Temperature,2010M10,Clones,Degrees C,,2010-10
21201,Average Minimum Temperature,2010M10,Cork Airport,Degrees C,7.2,2010-10
21202,Average Minimum Temperature,2010M10,Dublin Airport,Degrees C,6.6,2010-10
21203,Average Minimum Temperature,2010M10,Galway,Degrees C,5.3,2010-10
21204,Average Minimum Temperature,2010M10,Kilkenny,Degrees C,,2010-10
21205,Average Minimum Temperature,2010M10,Malin Head,Degrees C,8.7,2010-10
21206,Average Minimum Temperature,2010M10,Mullingar,Degrees C,5.6,2010-10
21207,Average Minimum Temperature,2010M10,Roches Point,Degrees C,9.0,2010-10
21208,Average Minimum Temperature,2010M10,Rosslare,Degrees C,,2010-10
21209,Average Minimum Temperature,2010M10,Shannon Airport,Degrees C,7.3,2010-10
21210,Average Minimum Temperature,2010M11,Belmullet,Degrees C,4.2,2010-11
21211,Average Minimum Temperature,2010M11,Birr,Degrees C,,2010-11
21212,Average Minimum Temperature,2010M11,Valentia Observatory,Degrees C,5.0,2010-11
21213,Average Minimum Temperature,2010M11,Casement,Degrees C,1.6,2010-11
21214,Average Minimum Temperature,2010M11,Claremorris,Degrees C,,2010-11
21215,Average Minimum Temperature,2010M11,Clones,Degrees C,,2010-11
21216,Average Minimum Temperature,2010M11,Cork Airport,Degrees C,3.0,2010-11
21217,Average Minimum Temperature,2010M11,Dublin Airport,Degrees C,2.0,2010-11
21218,Average Minimum Temperature,2010M11,Galway,Degrees C,1.1,2010-11
21219,Average Minimum Temperature,2010M11,Kilkenny,Degrees C,,2010-11
21220,Average Minimum Temperature,2010M11,Malin Head,Degrees C,4.8,2010-11
21221,Average Minimum Temperature,2010M11,Mullingar,Degrees C,1.4,2010-11
21222,Average Minimum Temperature,2010M11,Roches Point,Degrees C,4.8,2010-11
21223,Average Minimum Temperature,2010M11,Rosslare,Degrees C,,2010-11
21224,Average Minimum Temperature,2010M11,Shannon Airport,Degrees C,2.9,2010-11
21225,Average Minimum Temperature,2010M12,Belmullet,Degrees C,-0.3,2010-12
21226,Average Minimum Temperature,2010M12,Birr,Degrees C,,2010-12
21227,Average Minimum Temperature,2010M12,Valentia Observatory,Degrees C,0.6,2010-12
21228,Average Minimum Temperature,2010M12,Casement,Degrees C,-4.3,2010-12
21229,Average Minimum Temperature,2010M12,Claremorris,Degrees C,,2010-12
21230,Average Minimum Temperature,2010M12,Clones,Degrees C,,2010-12
